Molecule_ChEMBL_IDs,Class,BCUTc-1l,BCUTi-1h,BCUTv-1h,PEOE_VSA2,BCUTi-1l,BCUTZ-1h,BCUTs-1l,SlogP_VSA5,Xch-6dv,BCUTd-1h,BCUTZ-1l,SMR_VSA3,Xc-5d,BCUTs-1h,BCUTp-1l,BCUTpe-1l,EState_VSA1,EState_VSA6,piPC9,BCUTdv-1l,BCUTare-1l,Xch-7dv,Xch-6d,ATSC1i
CHEMBL3218204,0,-0.529116224,14.54935646,20.91130147,4.983978521,10.93645384,8.011099931,1.183272668,105.5266614,0.039467233,4.022121412,5.672624958,20.93434433,0.569095465,4.004867314,0.776638143,2.2184223,0.0,7.109797541,7.245629991,0.988581127,2.169411904,0.069659107,0.123596937,-13.64254819
CHEMBL5180164,0,-0.529020877,13.65164081,20.915163,4.794537184,10.94653133,8.037670343,1.093721994,96.49170868,0.231735397,4.034877673,5.685982407,0.0,2.306754422,7.01159401,0.740366727,2.234209198,118.1883722,26.83757867,7.422112161,0.993035653,2.184526281,0.584564659,0.506630971,6.179075912
CHEMBL2281926,0,-0.473561679,13.64295498,20.92196492,0.0,10.93621619,8.029045161,1.17603882,52.37717509,0.145006784,4.034968555,5.675844433,0.0,0.945106961,7.008274586,0.741464363,2.22533068,11.5703561,18.19910121,7.632385986,0.988938018,2.1754229,0.204513639,0.477541895,6.857115106
CHEMBL470457,0,-0.385374378,13.64097967,20.92053448,19.17814874,10.93915369,8.02631631,1.131920702,54.77651353,0.234872827,4.034179845,5.678518919,0.0,1.330771857,7.01153662,0.751898447,2.226111999,34.4658763,0.0,7.79180687,0.995955915,2.176544977,0.463378036,0.430371037,10.74569221
CHEMBL3234399,0,-0.485564257,13.643213,22.45936649,0.0,10.94542017,17.00417164,1.277798353,48.1740093,0.03125,3.322330266,5.686207415,0.0,1.039114499,7.008274674,0.741335955,2.231086676,17.46832895,0.0,7.566343364,0.773071024,2.179805207,0.139098322,0.074074074,2.259295471
CHEMBL459604,0,-0.296047082,13.62437296,20.89280873,0.0,10.95312247,8.007306096,1.313781358,70.2745833,0.024056261,3.092549918,5.692617193,0.0,0.0,6.003870312,0.787131562,2.241183223,0.0,12.13273414,4.346237527,0.98793683,2.19143596,0.03852692,0.068041382,4.206379382
CHEMBL3218206,0,-0.526309683,14.5493558,20.91536493,4.983978521,10.93238282,8.012296731,1.256260423,117.7349125,0.036676096,3.306536282,5.668878937,20.93434433,0.282360161,4.004871331,0.774949077,2.214677816,0.0,7.109797541,7.340161486,0.987180098,2.165628796,0.072652359,0.113402303,-17.5230218
CHEMBL575041,0,-0.363494794,14.56010049,20.89020349,14.99835797,10.95527003,8.023307844,1.21680516,55.10379815,0.170205271,3.139018287,5.694858733,25.91832285,0.36785113,7.009361746,0.751051256,2.244736055,17.99086139,6.196843572,5.510652719,1.850228818,2.194765758,0.150491417,0.420103454,-1.202039183
CHEMBL3133979,0,-0.477439713,14.55717245,20.92068076,9.589074368,10.93703276,8.029846932,1.182551604,63.92670567,0.193771959,4.022522512,5.676101659,30.90230137,0.888131059,7.010461064,0.740331645,2.225343398,29.68515227,26.96805517,7.351692122,0.987155429,2.175532748,0.201735525,0.6242276,-8.636171195
CHEMBL1911903,0,-0.477954188,17.42477387,24.44173227,4.183085433,10.3191195,17.00214469,0.300344228,38.00208097,0.083909054,4.043915672,5.694095113,4.899909731,0.716312843,8.001922898,0.545848142,2.240756186,33.73360497,69.30214815,6.512023894,0.645323795,2.188907207,0.134603041,0.253436788,-14.32401845
CHEMBL3259955,0,-0.477454812,14.56431024,20.90640236,25.20217876,10.94664608,8.030509419,1.182549585,84.04654067,0.098811997,4.022530295,5.685924403,41.86868867,0.869899426,7.01156284,0.740270799,2.235391699,47.54135256,26.96805517,6.995365435,0.987155429,2.185527916,0.093679182,0.336770121,-11.44191819
CHEMBL4068409,0,-0.434928117,14.5603407,20.92094005,28.7672231,10.93703276,8.028555322,1.204288257,94.01915148,0.308312517,3.241518976,5.676101621,41.11899971,0.940820618,7.01376187,0.750863208,2.225343296,71.69412335,18.72100722,7.157142069,0.988873714,2.175532664,0.267646104,0.760310363,-1.792744569
CHEMBL227448,0,-0.529116076,14.54929369,20.91031997,4.983978521,10.93645071,8.02943316,1.183276776,32.88596122,0.039467233,4.022113473,5.672602803,15.61755573,0.819501351,7.009378641,0.741424429,2.218363344,24.64914259,7.109797541,7.257203784,0.989320397,2.169363152,0.06855939,0.123596937,-18.62288455
CHEMBL4081680,0,-0.434928117,14.5603407,20.92094005,28.7672231,10.93703276,8.028555322,1.204288257,94.01915148,0.308312517,3.241518976,5.676101621,41.11899971,0.940820618,7.01376187,0.750863208,2.225343296,71.69412335,18.72100722,7.157142069,0.988873714,2.175532664,0.267646104,0.760310363,-1.792744569
CHEMBL3218195,0,-0.529107373,14.548554,20.91055804,4.983978521,10.93645434,8.01108983,1.183276155,65.99590049,0.039467233,4.02210979,5.672625421,10.30076712,0.569095465,4.004860511,0.776646065,2.218422743,0.0,7.109797541,7.235593812,0.988919939,2.169412355,0.069659107,0.123596937,-6.805376252
CHEMBL4783371,0,-0.528019115,14.75118466,20.89737322,0.0,10.95235795,8.023929559,1.348695552,5.563451492,0.099279793,3.312049571,5.691483415,25.19123346,0.5,3.526754008,0.750070821,2.238122437,0.0,10.87864651,7.642149364,0.996623232,2.188726032,0.11562696,0.426556588,-11.91017643
CHEMBL227876,0,-0.529117927,14.54929578,20.91334969,4.983978521,10.93645055,8.029275919,1.183276166,44.49125354,0.071542248,4.022118827,5.672602668,15.61755573,0.856958829,7.009378742,0.741427231,2.218363232,18.04226063,37.44163288,7.30466567,0.989318271,2.169363034,0.087077909,0.22565901,-15.66221899
CHEMBL4077287,0,-0.361180054,14.56000944,20.92582352,34.17650671,10.93703276,8.028549743,1.250462834,53.50054395,0.18688777,3.241444499,5.67610162,36.88471014,0.940820618,7.013762683,0.750863222,2.225343291,71.69412335,54.72778012,7.063492869,0.995925524,2.17553266,0.200836897,0.574914957,16.10085445
CHEMBL228186,0,-0.529118626,14.55735353,20.9105817,4.983978521,10.93645057,8.029280279,1.183276183,38.57988921,0.065819547,4.022118641,5.672602681,25.58551277,0.819501351,7.009378866,0.741424447,2.218363241,18.04226063,7.109797541,7.288182989,0.989318067,2.169363044,0.083773906,0.22565901,-25.504305
CHEMBL574619,0,-0.498513034,14.5597001,20.80022959,10.20382079,11.04510245,8.02946958,1.183772772,45.13118734,0.038959204,4.022106133,5.781286329,20.60153425,0.717530499,7.009360286,0.740884109,2.325751026,23.96016668,6.196843572,4.687901584,0.989581278,2.277300613,0.072999335,0.142258898,-12.33705037
CHEMBL1645430,0,-0.529643982,14.55235774,20.91861367,14.76249423,10.9370075,8.02392935,1.250775929,58.79322576,0.084699815,3.246429871,5.673399485,25.91832285,0.390016657,7.009369193,0.750447074,2.21944301,6.041840829,26.61328223,7.546421524,0.993038212,2.170371173,0.126895614,0.277777778,-17.82800799
CHEMBL3781110,0,-0.475401855,14.64331943,20.91653066,9.778515705,10.93739012,8.022180061,1.279015694,28.48170714,0.178256094,3.254474998,5.676387922,14.97686957,0.414266427,7.008272219,0.751682635,2.2255205,6.227901171,30.60244139,7.576591756,0.995942141,2.175732775,0.21757647,0.627033725,-3.07105315
CHEMBL4752665,0,-0.528328967,14.54372529,26.5270338,9.589074368,10.94508518,35.00344606,1.041755215,35.09544921,0.069444444,3.204065678,5.688356183,21.26715442,0.471404521,7.009367115,0.751220052,2.233295792,0.0,26.3716353,6.356107661,0.255066979,2.181951801,0.244013734,0.194444444,-7.517085377
CHEMBL1198184,0,-0.355697233,14.55962297,20.89990875,4.794537184,10.94911818,8.022024303,1.33022994,42.10764224,0.100246331,3.196245708,5.688630429,9.967957042,0.201184464,7.008270751,0.751870232,2.237677111,0.0,6.066367068,6.783723267,0.987937741,2.188022204,0.113681807,0.383682523,1.52293617
CHEMBL387360,0,-0.495260435,14.54023837,24.43423952,14.38361155,10.33747849,16.00200396,0.623732555,34.56345175,0.043402778,3.276051682,5.682645512,5.316788604,0.592047458,7.010445145,0.74140529,2.22943263,11.21924332,38.11294267,6.488872429,0.65934235,2.179030599,0.085526871,0.12037037,0.904539734
CHEMBL1939127,0,-0.347227587,14.54907078,20.92964865,0.0,10.93023678,8.006136157,1.244879807,22.60826052,0.208333333,3.271195485,5.669604646,9.967957042,0.393471272,6.002808504,0.787482837,2.219172723,0.0,12.13273414,8.094318824,2.751968273,2.169278314,0.245963636,0.633276638,8.28570933
CHEMBL7852,0,-0.502306126,13.65145968,20.86273533,4.794537184,10.97934146,8.039005063,1.330351267,74.91146185,0.014731391,3.253676807,5.717951244,0.0,0.23570226,7.009367861,0.720625872,2.259900592,5.625586319,0.0,4.966988132,0.98714361,2.211373674,0.030384506,0.055555556,-1.511884253
CHEMBL3220425,0,-0.361289582,14.56839396,20.94884806,57.53444621,10.93703268,8.036891112,1.249019289,163.5118817,0.37983985,3.260123536,5.676101612,78.42058873,2.035955632,7.020479276,0.750946549,2.225343285,137.3464059,24.78737429,7.73481171,1.836140178,2.175532661,0.432225374,1.149829914,16.84237264
CHEMBL2332802,0,-0.42082685,14.75112589,20.89761854,9.476340119,10.94912067,8.022035133,1.321132006,72.75796309,0.121784111,3.183168757,5.688666176,29.86173661,0.23570226,7.008273263,0.751862943,2.238140317,0.0,4.681802935,5.783825182,0.987931484,2.188246883,0.13648343,0.482307808,-7.322599365
CHEMBL5177275,0,-0.453980624,13.6477694,26.52389579,4.736862954,10.93213035,35.00041884,1.043360091,22.25380597,0.286292052,4.038736745,5.672206559,0.0,0.972181725,7.009375994,0.74044596,2.221234016,23.51283288,48.53093655,8.51131344,0.256009886,2.171114777,0.448704018,1.014425365,11.1887173
CHEMBL574618,0,-0.498512077,14.55969766,20.78385339,10.20382079,11.060934,8.029467846,1.250834009,44.12535618,0.041455673,3.137055953,5.791889269,20.60153425,0.451184464,7.009359838,0.740884902,2.331424487,23.96016668,6.196843572,4.566948973,0.988746963,2.28392455,0.063620113,0.151374715,-12.80951651
CHEMBL359501,0,-0.528859226,13.63109986,20.97392995,0.0,10.88919083,8.014643808,1.330035725,0.0,0.125863581,3.337083104,5.628821372,0.0,0.713531279,6.006000842,0.776025262,2.178344367,0.0,36.39820241,9.450599426,0.996623368,2.128427444,0.250916349,0.337915717,12.44774453
CHEMBL4167543,0,-0.364337959,14.54390046,20.88128621,9.589074368,11.00238301,8.024727244,1.074085709,157.1172124,0.730327772,4.037559114,5.74201419,21.26715442,2.677505943,7.009384748,0.751241736,2.291518305,12.20793278,0.0,6.510258341,0.993033229,2.241608114,1.788720715,0.730327772,17.55818002
CHEMBL447553,0,-0.401360962,14.55029346,26.52493567,9.786941917,10.95563179,35.00142654,1.04198173,28.03618979,0.160482021,4.025494616,5.69429062,10.30076712,0.798482753,7.008270831,0.75267552,2.239392922,11.51895686,0.0,7.536863813,0.255073573,2.189695281,0.376382564,0.391268999,3.508607424
CHEMBL3586141,0,-0.414039081,14.59490298,20.89147113,19.70339264,10.95392109,8.054782756,1.199512001,43.77152599,0.027777778,3.162614737,5.692877011,10.21669833,0.476967887,8.001940403,0.66920988,2.241911488,29.58317996,4.899909731,5.092215281,1.83687921,2.192138454,0.029926396,0.083333333,1.724049338
CHEMBL1911898,0,-0.477954147,17.42477387,24.44173253,4.183085433,10.31911464,17.00213032,0.300309061,38.00208097,0.083909054,4.044165222,5.694085826,4.899909731,0.569575035,8.001922898,0.545848032,2.23926277,33.73360497,51.10304694,6.48863486,0.645323023,2.183574903,0.132676642,0.253436788,-14.32401845
CHEMBL4862477,0,-0.498557664,14.56096578,20.91613964,14.99835797,10.93703276,8.032724663,1.200355819,70.19906627,0.161696944,4.017098656,5.676101622,36.21908998,0.572969487,7.011559254,0.739587423,2.225343297,47.60347812,33.16489874,7.275575307,0.987146831,2.175532665,0.184808031,0.522165527,-13.15097505
CHEMBL3133956,0,-0.477439262,14.56022026,20.91868186,14.99835797,10.93616962,8.029848597,1.200358713,44.87023433,0.130887012,4.017091051,5.675683849,31.23511146,0.402368927,7.010461863,0.74032934,2.225449757,29.68515227,26.96805517,7.430308737,0.989887535,2.175509577,0.109716689,0.438832194,-4.51229916
CHEMBL4856170,0,-0.498530017,14.56085508,20.91557681,14.99835797,10.93703276,8.030011526,1.250444069,49.42785467,0.161696944,3.240989042,5.676101622,30.90230137,0.621785024,7.010460829,0.740819123,2.225343296,35.90918723,12.39368714,7.178035843,0.987854109,2.175532664,0.184808031,0.522165527,-1.83690947
CHEMBL228252,0,-0.526317976,14.54929475,20.91705129,4.983978521,10.93238023,8.029507356,1.26954852,56.6995047,0.068751111,3.309037177,5.668860409,15.61755573,0.570223525,7.009380596,0.741411299,2.214627648,18.04226063,37.44163288,7.384629781,0.987180559,2.165587498,0.090218495,0.215464376,-19.6353602
CHEMBL260222,0,-0.519555399,13.63888454,20.9065105,9.589074368,10.94131259,8.024076461,1.074556658,79.65766413,0.710483282,4.039760311,5.68060875,0.0,1.334637907,7.009671017,0.752406668,2.227792741,11.35056264,0.0,7.148689631,0.988212434,2.17828832,1.243037815,0.776784913,9.182498701
CHEMBL510628,0,-0.396452821,14.59485032,24.44189404,10.11431827,10.31064375,16.00556755,0.604278555,9.884770891,0.251023981,3.19864095,5.697397164,4.983978521,0.333333333,8.001936352,0.669265953,2.229719744,4.923311049,12.14238718,7.304836381,0.652350125,2.169680441,0.290364464,0.426346367,9.261451617
CHEMBL480282,0,-0.334381167,13.64281907,20.87984536,4.794537184,10.9826441,8.028889433,1.080872617,92.4060806,0.125,4.040105805,5.722317848,0.0,2.018358569,7.008296822,0.741537453,2.27210596,11.38429576,0.0,5.429345629,0.992030531,2.22214746,0.498929639,0.137891712,10.44644166
CHEMBL5186325,0,-0.453989813,13.64778949,26.52807974,4.736862954,10.93184017,35.00445536,1.041307224,22.25380597,0.272403163,4.038755968,5.672199049,0.0,1.516512779,7.009377428,0.74044596,2.220867198,23.51283288,48.53093655,8.60170666,0.255068819,2.170607513,0.599211691,0.95886981,11.63665914
CHEMBL5274636,0,-0.528850775,13.62994584,20.90819535,0.0,10.9453071,8.013570827,1.189628787,42.55970131,0.146664663,3.269695462,5.684862481,0.0,0.413860541,6.002808451,0.77643984,2.23383888,0.0,19.24253168,7.413555798,0.992547241,2.184021035,0.253977546,0.380985446,-1.669495168
CHEMBL3134002,0,-0.477438414,14.56021469,20.90568565,14.99835797,10.94664635,8.029843117,1.182551819,71.20489742,0.098811997,4.022512418,5.685924653,31.23511146,0.752048296,7.010460329,0.740330345,2.235391929,29.68515227,26.96805517,6.944147476,0.987155429,2.185528151,0.093679182,0.336770121,-9.61446624
CHEMBL5572742,0,-0.517718331,14.54788124,20.93753612,4.794537184,10.91580342,8.022025127,1.183009362,49.53429501,0.131651528,4.019040243,5.655451505,4.983978521,0.30274943,7.008814931,0.75329245,2.205139914,0.0,0.0,8.481702015,0.992410788,2.155196966,0.231677686,0.39455009,1.195942406
CHEMBL4091412,0,-0.498526308,14.54971834,24.43743759,13.54573548,10.32922249,16.00475393,0.609674979,19.88931523,0.17431404,3.279411114,5.68332564,9.273449712,0.606493072,7.010445177,0.740819569,2.221360816,23.96016668,19.05647134,6.443584605,0.654723083,2.166817684,0.269723444,0.318372786,-13.92486038
CHEMBL1911794,0,-0.36214444,14.54022291,24.44173055,4.183085433,10.3191175,17.00212863,0.300311671,17.23086937,0.088206291,4.044067657,5.694101184,5.316788604,0.451723905,7.014210143,0.756280585,2.239262789,16.22209325,6.066367068,6.105629936,0.645329589,2.183574914,0.125216234,0.272165527,-3.30450878
CHEMBL2376539,0,-0.529836286,14.5490788,22.45706949,0.0,10.92981917,17.002127,1.237650814,22.60826052,0.197168784,3.284724798,5.669309045,9.967957042,0.532087594,3.514873397,0.776050129,2.218244486,0.0,14.21959508,8.309682664,0.773083371,2.168169196,0.294922784,0.587400783,-0.342264258
CHEMBL4862343,0,-0.477451769,14.56145692,20.91994654,19.79289516,10.93703276,8.030508361,1.200354967,62.92087451,0.193771959,4.017103593,5.676101621,41.53587858,0.572969487,7.011562023,0.740273427,2.225343297,47.54135256,33.16489874,7.305243342,0.987205424,2.175532665,0.207488491,0.6242276,-7.606824252
CHEMBL4099049,0,-0.434928386,14.56035015,20.93136934,28.7672231,10.93703275,8.028572253,1.251528898,45.49545857,0.266103237,3.241647572,5.67610162,41.11899971,0.940820618,7.013767273,0.750863205,2.225343291,71.69412335,55.11920963,7.377595321,0.995924501,2.17553266,0.265577414,0.843643696,4.684499814
CHEMBL4877764,0,-0.477453793,14.56146327,20.9203658,19.79289516,10.93703276,8.030514266,1.200353955,75.76251776,0.193771959,4.017105208,5.676101621,41.53587858,0.572969487,7.01156369,0.740272081,2.225343297,47.54135256,33.16489874,7.348519659,0.987146832,2.175532665,0.207488491,0.6242276,-7.69138229
CHEMBL2376555,0,-0.347222149,14.54906696,24.44071946,0.0,10.3114009,16.00450324,0.60999614,21.92195622,0.248596937,3.271096317,5.671324059,9.967957042,0.393471272,2.572150748,1.02459056,2.220324474,0.0,0.0,7.968500729,0.650325792,2.169991783,0.28554491,0.633276638,6.81702866
CHEMBL221205,0,-0.495261227,14.5402494,24.43424002,14.38361155,10.33747746,16.00200404,0.623732014,55.33466335,0.043402778,4.017072682,5.68264282,5.316788604,0.592047458,7.010443164,0.741418143,2.229420815,16.75816857,38.11294267,6.543597048,0.659336065,2.179019568,0.085526871,0.12037037,-1.415859219
CHEMBL222298,0,-0.361221504,14.56999803,20.93096579,44.99507392,10.9370326,8.028623467,1.249490767,55.21528421,0.284879888,3.25172406,5.676101364,57.48624439,1.212986145,7.013779291,0.750863176,2.225342836,71.69412335,18.59053071,7.426249083,1.855624461,2.175532248,0.32416903,0.862372436,9.323455641
CHEMBL1645440,0,-0.529644113,14.55131242,20.92192583,19.55703141,10.93642938,8.023893656,1.183118002,105.3026833,0.078934466,4.02367433,5.672602225,20.60153425,1.304857597,7.009370658,0.751237307,2.218400762,6.041840829,14.21959508,7.934130041,0.987152863,2.169389917,0.139318214,0.247193875,-14.56187338
CHEMBL4099015,0,-0.477453304,14.56066652,20.92320809,14.38361155,10.93703276,8.030517064,1.200355111,43.28597057,0.269103415,4.01710881,5.676101621,46.18704702,0.656302821,7.011563422,0.740273765,2.225343296,47.54135256,39.36174231,7.556536187,0.989876512,2.175532664,0.249253706,0.896393127,-11.9184216
CHEMBL2332801,0,-0.42439183,14.75112684,20.8975463,9.476340119,10.94912067,8.022035769,1.321130504,92.52334354,0.121784111,3.183172411,5.688666176,29.86173661,0.23570226,7.008273379,0.751862284,2.238140317,0.0,4.681802935,5.79928203,0.987143614,2.188246883,0.139132074,0.482307808,-7.879934557
CHEMBL1078271,0,-0.500531999,14.54072822,20.86042609,4.794537184,11.00205457,8.029309899,1.07593352,84.97942783,0.366098169,4.034595994,5.741695781,5.316788604,1.277843176,7.008275672,0.740973318,2.291356391,5.601050811,0.0,5.894402834,0.993403475,2.241419497,0.935306387,0.366098169,9.591321055
CHEMBL3259956,1,-0.477455627,14.56431925,20.91943546,25.20217876,10.93616957,8.030516544,1.200354694,57.71187758,0.130887012,4.017102257,5.675683804,41.86868867,0.520220057,7.011564895,0.740269912,2.225449717,47.54135256,26.96805517,7.462116213,0.989873779,2.175509535,0.109716689,0.438832194,-5.517062244
CHEMBL427419,1,-0.526318253,14.54930038,20.91723674,4.983978521,10.93238022,8.029698589,1.254630721,50.65766387,0.064453874,3.309044188,5.668860402,15.61755573,0.532766047,7.009383268,0.741395279,2.214627644,18.04226063,19.24253168,7.419211954,0.987180558,2.165587493,0.103764431,0.196735636,-17.98597397
CHEMBL465040,1,-0.489311133,13.6429418,20.89242838,0.0,10.95422112,8.029027293,1.088327942,63.73622397,0.266585792,4.037707603,5.693742401,0.0,0.948736314,7.008274187,0.741447427,2.242453702,11.5703561,12.13273414,5.762837237,0.988540889,2.192686293,0.519347624,0.36203527,5.012924681
CHEMBL5393769,1,-0.503593955,13.65016213,20.92993263,9.589074368,10.92577026,8.036087748,1.117502967,51.1053452,0.133678625,4.036791697,5.665249345,0.0,2.097494106,7.011570538,0.739751067,2.213687301,92.55040184,0.0,8.414900881,0.99502003,2.163965154,0.348664721,0.265514307,10.28638025
CHEMBL578250,1,-0.498491243,14.55681779,20.91103831,4.794537184,10.93703182,8.029472435,1.183772573,37.85299558,0.133919166,4.022112825,5.676099313,20.26872417,0.853613262,7.009360772,0.740885237,2.225340016,23.96016668,6.196843572,6.303913067,0.989580635,2.175529568,0.181055679,0.429716377,-6.158386178
CHEMBL5175083,1,-0.529021454,13.65164769,20.91701209,4.794537184,10.94653133,8.037678719,1.093700324,103.4154459,0.225203857,4.116859217,5.685982401,0.0,2.728516777,7.011594927,0.740366594,2.234209182,117.6854566,39.83733597,7.449243465,0.993035653,2.184526266,0.60682741,0.494922096,6.157462294
CHEMBL2376553,1,-0.47271825,14.59485889,20.92472288,10.11431827,10.93200969,8.054803012,1.246021811,22.80505645,0.217207756,3.271512401,5.671286165,9.967957042,0.560137939,8.00193715,0.668576066,2.220737922,4.923311049,6.066367068,8.13519815,2.751968297,2.170871726,0.260340062,0.686026068,9.649137463
CHEMBL448867,1,-0.316578133,13.62466573,24.44071721,0.0,10.3113857,16.00450249,0.609988562,25.32883194,0.147256081,3.209515405,5.6890793,0.0,0.30274943,6.003957461,0.784260374,2.233999941,0.0,17.40315295,6.144889517,0.65032998,2.180556656,0.179585698,0.219416097,7.819977891
CHEMBL3215523,1,-0.526392981,14.55122492,20.9257196,9.967957042,10.93237747,8.022914817,1.257324104,116.8775424,0.073352191,3.313626608,5.668874478,20.60153425,0.564720323,7.008278803,0.750893769,2.214674614,0.0,14.21959508,8.025817804,0.98714361,2.165625324,0.145304718,0.226804606,-27.06495406
CHEMBL3260498,1,-0.49805996,14.54995497,22.45711076,33.56176029,10.93177344,17.00214359,1.130019826,124.8735068,0.167802368,4.024062126,5.671222618,42.53430883,2.843890596,7.017224935,0.739997818,2.220079486,249.1871564,6.9237372,8.559617901,0.773075392,2.170287415,0.373805173,0.4087087,-1.285088461
CHEMBL5286132,1,-0.451458692,14.57116411,20.89868955,59.37868547,10.95138252,8.032664023,1.204250078,215.6003026,0.443019621,3.291860888,5.68564109,62.71896421,1.25073027,7.01710298,0.750206239,2.226230574,94.97911403,23.62357098,7.540988645,0.987899287,2.178269113,0.367560826,0.521650593,-10.85449958
CHEMBL2332796,1,-0.423959549,14.75113116,20.90307966,9.476340119,10.94912067,8.022038963,1.321130864,78.32141459,0.153859126,3.183279224,5.688666175,29.86173661,0.23570226,7.008274335,0.75186041,2.238140317,0.0,4.681802935,6.379062653,0.987929936,2.188246883,0.161812534,0.584369881,-3.295371985
CHEMBL1089445,1,-0.39569405,13.63706146,20.96000424,4.794537184,10.90028889,8.022277467,1.359073469,27.81725746,0.136241682,3.300461988,5.639980899,0.0,0.374952754,7.008276337,0.752724032,2.189925455,0.0,48.55024262,8.546594214,1.990920801,2.139935183,0.139870995,0.407617628,13.53111815
CHEMBL4756778,1,-0.477472101,14.55231502,24.44071448,0.0,10.31169084,16.00450442,0.610132126,20.7712116,0.270548363,4.01707982,5.675153373,19.85184529,0.438832194,7.008274954,0.740494285,2.223768343,11.69429088,11.33678588,8.269219494,0.650333407,2.172593403,0.366219132,0.706415337,-9.85325139
CHEMBL1645433,1,-0.529644113,14.55239259,20.92217688,14.76249423,10.93642938,8.023946187,1.183118002,111.7235049,0.078934466,4.023679662,5.672602225,25.91832285,1.256042061,7.009372682,0.750446425,2.218400762,6.041840829,14.21959508,7.937349584,0.987152863,2.169389917,0.139318214,0.247193875,-17.84603535
CHEMBL4281065,1,-0.517262444,13.63846543,20.88414293,9.589074368,10.96504986,8.02375265,1.127587676,59.29614134,0.083165064,4.023010542,5.704173552,0.0,0.843378713,7.009358299,0.751699566,2.249997453,11.7050172,0.0,6.216606101,0.987659613,2.20075188,0.224008598,0.140200187,2.843069998
CHEMBL1373985,1,-0.524382806,14.54907453,20.92977494,0.0,10.9301984,8.01155947,1.244786152,22.60826052,0.204611817,3.271695337,5.669562393,9.967957042,0.511322403,6.002808862,0.775949622,2.219090039,0.0,13.17616461,8.174471782,0.997571718,2.169202361,0.251971632,0.617984686,5.136593648
CHEMBL3287782,1,-0.500285355,17.43384107,20.87332613,0.0,10.97106112,9.01738091,1.219431198,75.37209417,0.118707126,4.023644345,5.704464963,39.72629015,1.113219278,8.010509721,0.524606337,2.247475969,35.56878064,0.0,7.937979982,0.987932557,2.199159537,0.159026761,0.499485066,-22.37860256
CHEMBL2207692,1,-0.523836099,13.63933138,20.91475416,9.589074368,10.93324735,8.024522662,1.162994369,51.29140555,0.069751588,4.018056114,5.672599716,0.0,0.670925383,7.009362901,0.751711494,2.220147166,34.77053076,0.0,7.133620124,0.99551795,2.170582626,0.194252994,0.130510481,9.576167614
CHEMBL4081015,1,-0.434928888,14.56035546,20.93192664,28.7672231,10.93703275,8.028581167,1.251389054,58.33710181,0.266103237,3.241662186,5.67610162,41.11899971,0.940820618,7.013769786,0.7508632,2.225343291,71.69412335,30.85374135,7.381338918,0.995923034,2.17553266,0.265577414,0.843643696,4.452913054
CHEMBL2376544,1,-0.472719643,14.59485991,32.51706911,10.11431827,10.43480313,53.0012633,1.004569354,22.80505645,0.209764723,3.272545579,5.671266021,9.967957042,0.560137939,8.001937443,0.668575919,2.218327161,4.923311049,6.066367068,8.255603158,0.151455017,2.139883422,0.37166161,0.655442165,11.55267008
CHEMBL572797,1,-0.363895619,14.56010068,20.89019268,14.99835797,10.95526998,8.023307761,1.183771734,50.69463883,0.071034219,4.022112986,5.694858688,25.91832285,0.717530499,7.009361853,0.751051256,2.244736014,17.99086139,6.196843572,5.379609294,0.989898944,2.194765716,0.095679796,0.244320971,-4.768063429
CHEMBL560417,1,-0.459355212,13.64298514,20.90304427,4.794537184,10.9451986,8.029085287,1.322942275,77.8496971,0.018042196,3.276890836,5.684633195,0.0,0.303561201,7.008275435,0.74122712,2.232773681,5.969305288,0.0,6.00589123,0.987588873,2.183102167,0.049018644,0.045360921,0.713890367
CHEMBL3218064,1,-0.426340994,14.56108789,20.93769175,4.794537184,10.91430622,8.022033526,1.330229939,47.67109373,0.164647018,3.269287401,5.654002946,9.551078169,0.421006446,7.008273436,0.751864245,2.203998772,0.0,0.0,7.850843115,0.987933379,2.153999846,0.22760742,0.547983517,-0.409561444
CHEMBL2332806,1,-0.423725774,14.75112794,20.89772261,9.476340119,10.94912067,8.02203656,1.235211533,104.4830904,0.182588085,3.206578242,5.688666175,29.86173661,0.282117557,7.008273565,0.751861795,2.238140317,0.0,0.0,5.949339621,0.987930254,2.188246883,0.212999952,0.553155315,-4.815732824
CHEMBL466161,1,-0.530596092,13.63740038,20.9189935,0.0,10.93648922,8.02275536,1.16985275,44.59129681,0.165404575,3.25617688,5.676123586,0.0,0.560800747,6.003872508,0.75098878,2.225647134,0.0,12.13273414,7.723296377,0.993561431,2.175733465,0.268022672,0.39856859,6.887239819
CHEMBL3342324,1,-0.490737713,14.54848752,20.89449986,28.7672231,10.95442863,8.032893571,1.2213526,52.52086516,0.272433306,3.210489626,5.694105561,30.650095,1.151502341,7.014823535,0.741176367,2.24407007,84.2703106,42.49352859,6.11202151,0.993018549,2.194078318,0.289864381,0.445480992,-33.52141308
CHEMBL4787219,1,-0.459563772,14.55222905,26.52389347,0.0,10.31169297,35.00041824,0.610133515,0.0,0.266826847,3.279273727,5.675151468,14.53505669,0.438832194,4.004857899,1.011166642,2.222464126,0.0,11.33678588,8.282928458,0.256010472,2.171017383,0.408498283,0.691123385,2.390003641
